hard_53 | nmpc_short_controls_first_model_old_l1.pth,12,22.39,9,21.14,10,21.47
hard_54 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_55 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_56 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_57 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,21,32.78
hard_58 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,6,21.35,14,21.11
hard_59 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,14,21.3
hard_60 | nmpc_short_controls_first_model_old_l1.pth,7,20.92,out-of-bounds,60,out-of-bounds,60
hard_61 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,9,22.99,out-of-bounds,60
hard_62 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
medium_23 | nmpc_short_controls_first_model.pth,0,30.88,0,40.02,0,35.15
medium_24 | nmpc_short_controls_first_model.pth,out-of-bounds,60,4,21.92,7,21.59
medium_25 | nmpc_short_controls_first_model.pth,5,21.5,6,21.84,2,20.78
medium_26 | nmpc_short_controls_first_model.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
medium_27 | nmpc_short_controls_first_model.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
medium_28 | nmpc_short_controls_first_model.pth,7,27.35,10,23.15,5,23.06
medium_29 | nmpc_short_controls_first_model.pth,6,20.67,7,20.42,out-of-bounds,60
medium_30 | nmpc_short_controls_first_model.pth,out-of-bounds,60,7,21.15,out-of-bounds,60
medium_31 | nmpc_short_controls_first_model.pth,9,24.39,out-of-bounds,60,9,21.93
medium_32 | nmpc_short_controls_first_model.pth,3,21.23,6,20.89,4,23.33
medium_23 | nmpc_short_controls_first_model_deep.pth,9,21.23,3,26.66,3,27.23
medium_24 | nmpc_short_controls_first_model_deep.pth,8,28.64,10,20.52,5,22.1
medium_25 | nmpc_short_controls_first_model_deep.pth,7,31.31,1,40.4,out-of-bounds,60
medium_26 | nmpc_short_controls_first_model_deep.pth,6,37.01,4,38.18,4,34.59
medium_27 | nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,3,20.47,7,21.04
medium_28 | nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,out-of-bounds,60,5,22.7
medium_29 | nmpc_short_controls_first_model_deep.pth,4,32.05,3,25.66,4,29.2
medium_30 | nmpc_short_controls_first_model_deep.pth,6,30.44,out-of-bounds,60,7,21.1
medium_31 | nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
medium_32 | nmpc_short_controls_first_model_deep.pth,1,20.2,2,26.55,4,20.6
medium_23 | nmpc_short_controls_first_model_old_relu.pth,4,31.06,0,28.8,3,31.15
medium_24 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,out-of-bounds,60,4,23.6
medium_25 | nmpc_short_controls_first_model_old_relu.pth,4,31.59,2,29.57,3,30.43
medium_26 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
medium_27 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
medium_28 | nmpc_short_controls_first_model_old_relu.pth,5,22.8,6,22.27,out-of-bounds,60
medium_29 | nmpc_short_controls_first_model_old_relu.pth,4,27.55,1,23.4,5,23.8
medium_30 | nmpc_short_controls_first_model_old_relu.pth,4,32.79,4,30.59,3,32.31
medium_31 | nmpc_short_controls_first_model_old_relu.pth,5,23.97,2,22.56,out-of-bounds,60
medium_32 | nmpc_short_controls_first_model_old_relu.pth,3,28.49,4,26.97,1,26.63
medium_23 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,1,35.05,6,35.6
medium_24 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
medium_25 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,3,34.83,3,34.84
medium_26 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
medium_27 | nmpc_short_controls_first_model_mse.pth,3,20.45,out-of-bounds,60,4,20.29
medium_28 | nmpc_short_controls_first_model_mse.pth,6,22.0,out-of-bounds,60,out-of-bounds,60
medium_29 | nmpc_short_controls_first_model_mse.pth,4,20.72,out-of-bounds,60,out-of-bounds,60
medium_30 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
medium_31 | nmpc_short_controls_first_model_mse.pth,6,20.58,10,20.81,5,21.31
medium_32 | nmpc_short_controls_first_model_mse.pth,7,20.57,5,20.42,6,20.61
medium_23 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,3,21.29
medium_24 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
medium_25 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,3,20.83,4,21.16
medium_26 | nmpc_short_controls_first_model_old_l1.pth,7,22.13,out-of-bounds,60,out-of-bounds,60
medium_27 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
medium_28 | nmpc_short_controls_first_model_old_l1.pth,6,21.61,out-of-bounds,60,7,21.03
medium_29 | nmpc_short_controls_first_model_old_l1.pth,8,23.77,out-of-bounds,60,5,21.83
medium_30 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,7,20.96,out-of-bounds,60
medium_31 | nmpc_short_controls_first_model_old_l1.pth,7,20.79,5,20.4,out-of-bounds,60
medium_32 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,7,37.46,4,25.74
medium_23 | obstacles_only/nmpc_short_controls_first_model_deep.pth,3,32.77,0,30.81,1,34.63
